readcode,readterm,medcode,disease_new,disease_name_new,disease_number_new
G141100,Rheumatic pulmonary insufficiency,54088,Rheumatic fever,rh_fever,174
G1y0.00,Rheumatic myocarditis,62404,Rheumatic fever,rh_fever,174
Gyu1100,[X]Other rheumatic aortic valve diseases,94521,Rheumatic fever,rh_fever,174
G121.11,Aortic incompetence - rheumatic,43347,Rheumatic fever,rh_fever,174
G122.00,Rheumatic aortic stenosis with insufficiency,63960,Rheumatic fever,rh_fever,174
GA...00,Rheumatic heart disease,107462,Rheumatic fever,rh_fever,174
G140112,Tricuspid incompetence - rheumatic,42239,Rheumatic fever,rh_fever,174
G120.00,Rheumatic aortic stenosis,9391,Rheumatic valve dz,rh_valve,39
G141z00,Rheumatic pulmonary valve disease NOS,36768,Rheumatic valve dz,rh_valve,39
G141.00,Rheumatic pulmonary valve disease,44167,Rheumatic valve dz,rh_valve,39
G121.11,Aortic incompetence - rheumatic,43347,Rheumatic valve dz,rh_valve,39
G140000,Rheumatic tricuspid stenosis,31505,Rheumatic valve dz,rh_valve,39
G141200,Rheumatic pulmonary stenosis and insufficiency,105626,Rheumatic valve dz,rh_valve,39
G12z.00,Rheumatic aortic valve disease NOS,50809,Rheumatic valve dz,rh_valve,39
G140112,Tricuspid incompetence - rheumatic,42239,Rheumatic valve dz,rh_valve,39
G111.00,Rheumatic mitral insufficiency,51879,Rheumatic valve dz,rh_valve,39
G112.00,Mitral stenosis with insufficiency,44488,Rheumatic valve dz,rh_valve,39
G122.00,Rheumatic aortic stenosis with insufficiency,63960,Rheumatic valve dz,rh_valve,39
G141000,Rheumatic pulmonary stenosis,62207,Rheumatic valve dz,rh_valve,39
G14021Y,Rheumatic tricuspid stenosis and incompetence,62186,Rheumatic valve dz,rh_valve,39
G112.12,Mitral stenosis with incompetence,50983,Rheumatic valve dz,rh_valve,39
G14021X,Rheumatic tricuspid stenosis and regurgitation,93113,Rheumatic valve dz,rh_valve,39
G121.00,Rheumatic aortic insufficiency,32211,Rheumatic valve dz,rh_valve,39
G112.13,Mitral stenosis with regurgitation,44328,Rheumatic valve dz,rh_valve,39
G11..11,Rheumatic mitral valve disease,16545,Rheumatic valve dz,rh_valve,39
G140100,Rheumatic tricuspid insufficiency,60266,Rheumatic valve dz,rh_valve,39
Gyu1100,[X]Other rheumatic aortic valve diseases,94521,Rheumatic valve dz,rh_valve,39
G110.11,Rheumatic mitral stenosis,32435,Rheumatic valve dz,rh_valve,39
G111.11,Mitral incompetence - rheumatic,21807,Rheumatic valve dz,rh_valve,39
G140200,Rheumatic tricuspid stenosis and insufficiency,93114,Rheumatic valve dz,rh_valve,39
G140z00,Rheumatic tricuspid valve disease NOS,72613,Rheumatic valve dz,rh_valve,39
G121.12,Aortic regurgitation - rheumatic,7963,Rheumatic valve dz,rh_valve,39
G110.00,Mitral stenosis,1885,Rheumatic valve dz,rh_valve,39
G140111,Tricuspid regurgitation - rheumatic,21980,Rheumatic valve dz,rh_valve,39
G111.12,Mitral regurgitation - rheumatic,22837,Rheumatic valve dz,rh_valve,39
G12..00,Rheumatic aortic valve disease,18100,Rheumatic valve dz,rh_valve,39
G14z.11,"Rheumatic valvulitis, chronic NOS",59275,Rheumatic valve dz,rh_valve,39
G141100,Rheumatic pulmonary insufficiency,54088,Rheumatic valve dz,rh_valve,39
N362200,Swan-neck finger deformity,21635,Rheumatoid Arthritis,rha,145
N040900,Rheumatoid arthritis of PIP joint of finger,41941,Rheumatoid Arthritis,rha,145
14G1.00,H/O: rheumatoid arthritis,6639,Rheumatoid Arthritis,rha,145
N040Q00,Rheumatoid bursitis,18155,Rheumatoid Arthritis,rha,145
N04X.00,"Seropositive rheumatoid arthritis, unspecified",12019,Rheumatoid Arthritis,rha,145
9mM0.00,Rheumatoid arthritis monitoring invitation first letter,107435,Rheumatoid Arthritis,rha,145
9mM1.00,Rheumatoid arthritis monitoring invitation second letter,107575,Rheumatoid Arthritis,rha,145
N040800,Rheumatoid arthritis of MCP joint,42299,Rheumatoid Arthritis,rha,145
9mM4.00,Rheumatoid arthritis monitoring telephone invitation,107797,Rheumatoid Arthritis,rha,145
N005.00,Adult Still's Disease,23834,Rheumatoid Arthritis,rha,145
N040J00,Rheumatoid arthritis of other tarsal joint,71784,Rheumatoid Arthritis,rha,145
9mM..00,Rheumatoid arthritis monitoring invitation,107340,Rheumatoid Arthritis,rha,145
N040B00,Rheumatoid arthritis of hip,49067,Rheumatoid Arthritis,rha,145
N04y011,Caplan's syndrome,56838,Rheumatoid Arthritis,rha,145
2G27.00,O/E-hands-rheumatoid spindling,33264,Rheumatoid Arthritis,rha,145
N040300,Rheumatoid arthritis of sternoclavicular joint,107963,Rheumatoid Arthritis,rha,145
66H..13,Rheumatoid arthrit. monitoring,17412,Rheumatoid Arthritis,rha,145
N040200,Rheumatoid arthritis of shoulder,21358,Rheumatoid Arthritis,rha,145
N040S00,Rheumatoid arthritis - multiple joint,31054,Rheumatoid Arthritis,rha,145
9mM3.00,Rheumatoid arthritis monitoring verbal invitation,107606,Rheumatoid Arthritis,rha,145
N040T00,Flare of rheumatoid arthritis,8350,Rheumatoid Arthritis,rha,145
7P20300,Delivery of rehabilitation for rheumatoid arthritis,102088,Rheumatoid Arthritis,rha,145
Nyu1200,[X]Other specified rheumatoid arthritis,70221,Rheumatoid Arthritis,rha,145
N040700,Rheumatoid arthritis of wrist,48832,Rheumatoid Arthritis,rha,145
F396400,Myopathy due to rheumatoid arthritis,31209,Rheumatoid Arthritis,rha,145
9mM2.00,Rheumatoid arthritis monitoring invitation third letter,107676,Rheumatoid Arthritis,rha,145
N042.00,Other rheumatoid arthropathy + visceral/systemic involvement,49227,Rheumatoid Arthritis,rha,145
2G25.00,O/E - hands - ulnar deviation,56232,Rheumatoid Arthritis,rha,145
N040C00,Rheumatoid arthritis of sacro-iliac joint,100776,Rheumatoid Arthritis,rha,145
N040N00,Rheumatoid vasculitis,30548,Rheumatoid Arthritis,rha,145
H570.00,Rheumatoid lung,9954,Rheumatoid Arthritis,rha,145
G5yA.00,Rheumatoid carditis,43816,Rheumatoid Arthritis,rha,145
F371200,Polyneuropathy in rheumatoid arthritis,62401,Rheumatoid Arthritis,rha,145
N040P00,Seronegative rheumatoid arthritis,6916,Rheumatoid Arthritis,rha,145
N040G00,Rheumatoid arthritis of subtalar joint,73619,Rheumatoid Arthritis,rha,145
N047.00,Seropositive errosive rheumatoid arthritis,9707,Rheumatoid Arthritis,rha,145
N040L00,Rheumatoid arthritis of lesser MTP joint,99414,Rheumatoid Arthritis,rha,145
2G25.11,O/E - ulnar deviation,36678,Rheumatoid Arthritis,rha,145
Nyu1G00,"[X]Seropositive rheumatoid arthritis, unspecified",56202,Rheumatoid Arthritis,rha,145
N040500,Rheumatoid arthritis of elbow,59738,Rheumatoid Arthritis,rha,145
N040E00,Rheumatoid arthritis of tibio-fibular joint,107791,Rheumatoid Arthritis,rha,145
N04..00,Rheumatoid arthritis and other inflammatory polyarthropathy,27603,Rheumatoid Arthritis,rha,145
N040F00,Rheumatoid arthritis of ankle,51239,Rheumatoid Arthritis,rha,145
N040A00,Rheumatoid arthritis of DIP joint of finger,63198,Rheumatoid Arthritis,rha,145
N04y012,Fibrosing alveolitis associated with rheumatoid arthritis,28853,Rheumatoid Arthritis,rha,145
N040000,Rheumatoid arthritis of cervical spine,44743,Rheumatoid Arthritis,rha,145
N040K00,Rheumatoid arthritis of 1st MTP joint,51238,Rheumatoid Arthritis,rha,145
Nyu1100,[X]Other seropositive rheumatoid arthritis,93715,Rheumatoid Arthritis,rha,145
N040600,Rheumatoid arthritis of distal radio-ulnar joint,63365,Rheumatoid Arthritis,rha,145
N04y200,Adult-onset Still's disease,32001,Rheumatoid Arthritis,rha,145
N040M00,Rheumatoid arthritis of IP joint of toe,107112,Rheumatoid Arthritis,rha,145
N04y000,Rheumatoid lung,31724,Rheumatoid Arthritis,rha,145
G5y8.00,Rheumatoid myocarditis,49787,Rheumatoid Arthritis,rha,145
N040H00,Rheumatoid arthritis of talonavicular joint,70658,Rheumatoid Arthritis,rha,145
N042z00,Rheumatoid arthropathy + visceral/systemic involvement NOS,37431,Rheumatoid Arthritis,rha,145
N040100,Other rheumatoid arthritis of spine,44203,Rheumatoid Arthritis,rha,145
N040400,Rheumatoid arthritis of acromioclavicular joint,100914,Rheumatoid Arthritis,rha,145
N042200,Rheumatoid nodule,5723,Rheumatoid Arthritis,rha,145
N040.00,Rheumatoid arthritis,844,Rheumatoid Arthritis,rha,145
N042100,Rheumatoid lung disease,46436,Rheumatoid Arthritis,rha,145
N040D00,Rheumatoid arthritis of knee,50863,Rheumatoid Arthritis,rha,145
N041.00,Felty's syndrome,23552,Rheumatoid Arthritis,rha,145
Nyu1000,[X]Rheumatoid arthritis+involvement/other organs or systems,106440,Rheumatoid Arthritis,rha,145
N040R00,Rheumatoid nodule,53621,Rheumatoid Arthritis,rha,145
Myu6900,[X]Other rosacea,53876,Rosacea,rosacea,236
M153000,Acne rosacea,1518,Rosacea,rosacea,236
M153z00,Rosacea NOS,16014,Rosacea,rosacea,236
M153200,Rosacea hypertrophica,64861,Rosacea,rosacea,236
M153100,Rhinophyma,3582,Rosacea,rosacea,236
F4C3100,Rosacea conjunctivitis,30398,Rosacea,rosacea,236
M153400,Ocular rosacea,36835,Rosacea,rosacea,236
M153300,Lupoid rosacea,50603,Rosacea,rosacea,236
M153.00,Rosacea,970,Rosacea,rosacea,236
AD53000,Lupus pernio,28952,Sarcoidosis,sarcoid,146
AD53.00,Sarcoidosis of skin,27769,Sarcoidosis,sarcoid,146
F396500,Myopathy due to sarcoidosis,52519,Sarcoidosis,sarcoid,146
AD55.00,Sarcoid arthropathy,40613,Sarcoidosis,sarcoid,146
G5y7.00,Sarcoid myocarditis,34437,Sarcoidosis,sarcoid,146
AD51.00,Sarcoidosis of lymph nodes,49075,Sarcoidosis,sarcoid,146
F013.00,Meningitis due to sarcoidosis,49454,Sarcoidosis,sarcoid,146
AD50.00,Sarcoidosis of lung,33980,Sarcoidosis,sarcoid,146
J63A.00,Hepatic granulomas in sarcoidosis,26405,Sarcoidosis,sarcoid,146
AD5..00,Sarcoidosis,3865,Sarcoidosis,sarcoid,146
F374900,Polyneuropathy in sarcoidosis,40751,Sarcoidosis,sarcoid,146
H57y200,Pulmonary sarcoidosis,3859,Sarcoidosis,sarcoid,146
F326300,Multiple cranial nerve palsies in sarcoidosis,55612,Sarcoidosis,sarcoid,146
Cyu0600,[X]Sarcoidosis of other and combined sites,73284,Sarcoidosis,sarcoid,146
AD54.00,Sarcoidosis of inferior turbinates,72595,Sarcoidosis,sarcoid,146
G558300,Sarcoid heart disease,47037,Sarcoidosis,sarcoid,146
AD52.00,Sarcoidosis of lung with sarcoidosis of lymph nodes,58841,Sarcoidosis,sarcoid,146
N233200,Myositis in sarcoidosis,47718,Sarcoidosis,sarcoid,146
Eu22y12,[X]Involutional paranoid state,50248,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20211,[X]Catatonic stupor,20572,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25z11,[X]Schizoaffective psychosis NOS,33410,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E103300,Acute exacerbation of subchronic paranoid schizophrenia,51322,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25y00,[X]Other schizoaffective disorders,58532,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E101400,Acute exacerbation of chronic hebephrenic schizophrenia,97919,"Schizophrenia, schizotypal and delusional disorders",schizo,191
1464.00,H/O: schizophrenia,6325,"Schizophrenia, schizotypal and delusional disorders",schizo,191
ZV11000,[V]Personal history of schizophrenia,22104,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu2z.11,[X]Psychosis NOS,694,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu21.00,[X]Schizotypal disorder,39316,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20z00,"[X]Schizophrenia, unspecified",34966,"Schizophrenia, schizotypal and delusional disorders",schizo,191
212W.00,Schizophrenia resolved,88275,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E103400,Acute exacerbation of chronic paranoid schizophrenia,53032,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E105z00,Latent schizophrenia NOS,102446,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E103.00,Paranoid schizophrenia,1494,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu2..00,"[X]Schizophrenia, schizotypal and delusional disorders",17281,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25000,"[X]Schizoaffective disorder, manic type",33847,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E100200,Chronic schizophrenic,3984,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E107100,Subchronic schizo-affective schizophrenia,61098,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E100z00,Simple schizophrenia NOS,53625,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E107000,Unspecified schizo-affective schizophrenia,58862,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E12y.00,Other paranoid states,31589,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25z00,"[X]Schizoaffective disorder, unspecified",37681,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E100500,Schizophrenia in remission,58687,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20y00,[X]Other schizophrenia,49420,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu21.17,[X]Pseudopsychopathic schizophrenia,71250,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20y13,[X]Schizophrenifrm psychos NOS,18053,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25200,"[X]Schizoaffective disorder, mixed type",33693,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20511,[X]Chronic undifferentiated schizophrenia,24107,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E100.11,Schizophrenia simplex,73295,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E102000,Unspecified catatonic schizophrenia,58716,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu22.00,[X]Persistent delusional disorders,28562,"Schizophrenia, schizotypal and delusional disorders",schizo,191
212X.00,Psychosis resolved,85972,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E12..00,Paranoid states,4261,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20100,[X]Hebephrenic schizophrenia,43405,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu22y13,[X]Paranoia querulans,55236,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20214,[X]Schizophrenic flexibilatis cerea,31493,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20000,[X]Paranoid schizophrenia,16764,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25011,"[X]Schizoaffective psychosis, manic type",16905,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E122.00,Paraphrenia,14971,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E103000,Unspecified paranoid schizophrenia,33383,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu22y00,[X]Other persistent delusional disorders,66077,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E100400,Acute exacerbation of chronic schizophrenia,44498,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20212,[X]Schizophrenic catalepsy,64533,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu20600,[X]Simple schizophrenia,35848,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25112,"[X]Schizophreniform psychosis, depressive type",41022,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E103z00,Paranoid schizophrenia NOS,9281,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25211,[X]Cyclic schizophrenia,104763,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E105.00,Latent schizophrenia,66410,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E103200,Chronic paranoid schizophrenia,31362,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E107300,Acute exacerbation subchronic schizo-affective schizophrenia,58866,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25100,"[X]Schizoaffective disorder, depressive type",11055,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E10y000,Atypical schizophrenia,33338,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu2y.11,[X]Chronic hallucinatory psychosis,31738,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E103500,Paranoid schizophrenia in remission,36172,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu22014,[X]Sensitiver Beziehungswahn,65127,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E121.00,Chronic paranoid psychosis,3890,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E105200,Chronic latent schizophrenia,94299,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu21.13,[X]Latent schizophrenia,64993,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu21.11,[X]Latent schizophrenic reaction,91511,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu22y11,[X]Delusional dysmorphophobia,40981,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu21.15,[X]Prodromal schizophrenia,40386,"Schizophrenia, schizotypal and delusional disorders",schizo,191
Eu25012,"[X]Schizophreniform psychosis, manic type",51903,"Schizophrenia, schizotypal and delusional disorders",schizo,191
E105000,Unspecified latent schizophrenia,102311,"Schizophrenia, schizotypal and delusional disorders",schizo,191
